input_text,product,quantity,price_satuan,pattern
mau ice milk capucinoboba jumlahnya 1 ya kak [SEP] oke ice milk capucinoboba harga 44rb total rp 44.000 ya kak,ice milk capucinoboba,1,44000,1
"kopi teh susu dingin tiga piring bungkus dan tiga piring nasi rawon sapi dong [SEP] noted kak kopi teh susu dingin tiga piring porsi 38 ribu sama nasi rawon sapi tiga piring porsi 40.000, total 78 ribu",kopi teh susu dingin & nasi rawon sapi,tiga piring & tiga piring,-1,4
mau 8 pastel  budget 55k dong kak [SEP] noted kak pastel 55k per porsi totalnya 55rb,pastel,8,55000,2
"kopi susu banana sebungkus bungkus dan satu nasi udang pedas wangi reguler [SEP] baik kak, sebungkus kopi susu banana (43rb) + satu nasi udang pedas wangi reguler (13k) = 56rb ya",kopi susu banana & nasi udang pedas wangi reguler,sebungkus & satu,-1,4
"mbak mau 9 bihun kuah seafood telur ayam sama 2 mie kremes toples nih [SEP] oke kak bihun kuah seafood telur ayam 9 dan mie kremes toples 2, totalnya 68.000",bihun kuah seafood telur ayam & mie kremes toples,9 & 2,-1,4
bang order hot spicy chicken teriyaki gak pake bawang segelas ya [SEP] oke hot spicy chicken teriyaki harga rp68rb total 68rb ya kak,hot spicy chicken teriyaki,segelas,68000,1
pesen nasi kotak dendeng brekele nya satu porsi nih,nasi kotak dendeng brekele,satu,-1,1
bu pesen es jeruk esnya dikit aja yang harganya rp 63.000 sebungkus porsi kak [SEP] es jeruk rp 63.000 ya kak jadi 63rb,es jeruk,sebungkus,63000,1
"pesen 5 es teh tareek jumbo dan 2 nasi mentok goreng dong [SEP] siap kak, es teh tareek jumbo 31k dan nasi mentok goreng rp6rb, jadi total 37.000 ya",es teh tareek jumbo & nasi mentok goreng,5 & 2,-1,4
"crispy chicken sayap ol 2 bungkus dan setengah nasi ayam geprek ya kak [SEP] siap kak, crispy chicken sayap ol 3rb dan nasi ayam geprek 34rb, jadi total 37rb ya",crispy chicken sayap ol & nasi ayam geprek,2 & setengah,-1,4
"min jus wortel seporsi sama ayam duo tiga piring dong kak [SEP] baik kak, seporsi jus wortel (rp71rb) + tiga piring ayam duo (26k) = rp97rb ya",jus wortel & ayam duo,seporsi & tiga piring,-1,4
"pesan mie super mozza 5 porsi dan bowl chicken teriyaki 6 porsi dong kak [SEP] baik kak, 5 mie super mozza (59rb) + 6 bowl chicken teriyaki (47rb) = rp106rb ya",mie super mozza & bowl chicken teriyaki,5 & 6,-1,4
pesen esteh susu nusaberry nya sebungkus porsi [SEP] noted kak esteh susu nusaberry 75rb per porsi totalnya 75k,esteh susu nusaberry,sebungkus,75000,2
mau md nyakitin topping ayam jamur jumlahnya 1 ya kak [SEP] noted kak md nyakitin topping ayam jamur rp 20.000 per porsi totalnya 20rb,md nyakitin topping ayam jamur,1,20000,2
bisa pesan 8 steak bakso tumpeng besar dibungkus dong kak [SEP] siap steak bakso tumpeng besar rp11rb totalnya 11k kak,steak bakso tumpeng besar,8,11000,1
"pesan segelas iga bakar penyet sebungkus chicken gyoza pizza dong [SEP] baik kak, segelas iga bakar penyet (71.000) + sebungkus chicken gyoza pizza (46 ribu) = 117.000 ya",iga bakar penyet & chicken gyoza pizza,segelas & sebungkus,-1,4
mas pesen iced matcha non milk dibungkus yang harganya 38.000 dua porsi ya kak [SEP] iced matcha non milk 38.000 ya kak jadi rp 38.000,iced matcha non milk,dua,38000,1
mbaakk 10 wedang ronde pedes sedang [SEP] baik kak wedang ronde rp6rb satuan totalnya 6k,wedang ronde,10,6000,3
bang pesen ayam goreng potong anget aja yang harganya rp 35.000 sebungkus porsi [SEP] siyaph ayam goreng potong rp 35.000 totalnya 35.000 kak,ayam goreng potong,sebungkus,35000,3
boleh pesan 2 nasi ayam laos  dong [SEP] oke nasi ayam laos harga 6rb total 6 ribu ya kak,nasi ayam laos,2,6000,2
baso aci dumpling chicken segelas bungkus ya [SEP] baik kak baso aci dumpling chicken 56 rebu satuan totalnya 56rb,baso aci dumpling chicken,segelas,56000,3
beli setengah bakso level dewa ya kak [SEP] oke bakso harga rp59rb total 59 ribu ya kak,bakso,setengah,59000,1
boleh pesan 3 nasi wings xl geprek matha  ya kak [SEP] nasi wings xl geprek matha 12k ya kak jadi 12k,nasi wings xl geprek matha,3,12000,1
kak olahan bakso udang anget aja 2 ya [SEP] siap olahan bakso udang 69rb totalnya 69rb kak,olahan bakso udang,2,69000,2
segelas seblak bakso jeletot level setan dibungkus nih [SEP] siap seblak bakso jeletot level setan rp 16.000 totalnya 16 ribu kak,seblak bakso jeletot level setan,segelas,16000,1
"order 2 kwetiau goreng, terus nasi penyet bakwan nya tiga piring dong kak [SEP] oke kak kwetiau goreng 2 dan nasi penyet bakwan tiga piring, totalnya rp 102.000",kwetiau goreng & nasi penyet bakwan,2 & tiga piring,-1,4
sebotol lumpsang meses susu pedes mampus kak [SEP] noted kak lumpsang meses susu rp74rb per porsi totalnya rp 74.000,lumpsang meses susu,sebotol,74000,3
kak mau pesen setengah mie gobyoss beef level dewa dong,mie gobyoss beef,setengah,-1,3
mau es cincau jumlahnya sebotol ya kak [SEP] baik kak es cincau 5rb satuan totalnya 5rb,es cincau,sebotol,5000,1
"mau tiga piring brownies panggang almond sama setengah nasi goreng tahu tabalik ya [SEP] oke kak brownies panggang almond tiga piring dan nasi goreng tahu tabalik setengah, totalnya 57k",brownies panggang almond & nasi goreng tahu tabalik,tiga piring & setengah,-1,4
"min es milo jumbo 4 sama nila penyet nasi 8 kak [SEP] baik kak, 4 es milo jumbo (rp 60.000) + 8 nila penyet nasi (23rb) = 83.000 ya",es milo jumbo & nila penyet nasi,4 & 8,-1,4
boleh pesan 10 sup ayam esnya dikit aja dong [SEP] baik kak sup ayam 11 ribu satuan totalnya 11k,sup ayam,10,11000,1
pesan 3 mie badai level l gak pake bawang nih [SEP] oke siap kak,mie badai level l,3,-1,2
minta sebungkus belut goreng telur asin esnya dikit aja dong [SEP] siap kak belut goreng telur asin 50.000 per porsi total rp50rb ya,belut goreng telur asin,sebungkus,50000,1
"bang mie ayam wings crispy 5 bungkus, beneran 55k kan dong [SEP] baik kak mie ayam wings crispy 55k satuan totalnya 55k",mie ayam wings crispy,5,55000,3
bg mau pesen segelas es krim coconut milk anget aja kak [SEP] noted kak es krim coconut milk rp70rb per porsi totalnya rp70rb,es krim coconut milk,segelas,70000,1
kk pesen jus semangka level dewa yang harganya 58 ribu sebotol porsi [SEP] siap jus semangka 58 ribu totalnya 58.000 kak,jus semangka,sebotol,58000,1
"pesan es suler susu teller seporsi porsi dan truffle chicken garlic cheese mentai 8 porsi nih [SEP] siap kak, es suler susu teller rp 20.000 dan truffle chicken garlic cheese mentai rp50rb, jadi total 70rb ya",es suler susu teller & truffle chicken garlic cheese mentai,seporsi & 8,-1,4
"pesan 8 coffee caramel latte 3 nasi goreng seafood kak [SEP] oke kak coffee caramel latte 8 dan nasi goreng seafood 3, totalnya rp58rb",coffee caramel latte & nasi goreng seafood,8 & 3,-1,4
kak mau order dua black pepper chicken burger esnya dikit aja dong [SEP] oke kak black pepper chicken burger harganya 53.000 totalnya 53k,black pepper chicken burger,dua,53000,1
"kk wedang jahe segelas sama nasi nila saos tiram sebungkus dong [SEP] siap kak, wedang jahe rp8rb dan nasi nila saos tiram rp39rb, jadi total 47k ya",wedang jahe & nasi nila saos tiram,segelas & sebungkus,-1,4
mauuuuu sebotol korean chicken bowl original level dewa ya [SEP] siap korean chicken bowl original 64 rbuan totalnya 64k kak,korean chicken bowl original,sebotol,64000,3
"min pesen seporsi jus mangga dan 4 sop ikan gurame dong [SEP] oke kak jus mangga seporsi dan sop ikan gurame 4, totalnya 72.000",jus mangga & sop ikan gurame,seporsi & 4,-1,4
kk order chicken ham pedas sedang tiga piring dong kak [SEP] siap chicken ham 74 ribu totalnya 74 ribu kak,chicken ham,tiga piring,74000,1
kak mau order 2 mie gobyoss beef  dong kak [SEP] siap mie gobyoss beef 15k totalnya 15 ribu kak,mie gobyoss beef,2,15000,2
pak 3 ayam sambal hijau anget aja [SEP] oke kak ayam sambal hijau harganya rp58rb totalnya 58.000,ayam sambal hijau,3,58000,2
mbak seporsi jus marqisa pedes mampus [SEP] siap kak jus marqisa 60rb per porsi total rp 60.000 ya,jus marqisa,seporsi,60000,1
kak mau order tiga piring tiger chicken roll anget aja dong [SEP] siap tiger chicken roll 9.000 totalnya rp9rb kak,tiger chicken roll,tiga piring,9000,2
mau rice box chicken fire jumlahnya sebotol ya [SEP] oke kak rice box chicken fire harganya 52k totalnya rp 52.000,rice box chicken fire,sebotol,52000,2
bang mau pesen dua martabak  dong [SEP] siap kak martabak 42 ribu per porsi total rp 42.000 ya,martabak,dua,42000,2
pesen nasi goreng sate ayam nya tiga piring porsi ya kak [SEP] oke nasi goreng sate ayam harga rp 6.000 total rp6rb ya kak,nasi goreng sate ayam,tiga piring,6000,1
minta setengah taro kiss gak pake bawang [SEP] siap kak taro kiss 52rb per porsi total rp 52.000 ya,taro kiss,setengah,52000,1
"mbak bakso ayam goreng 5 sama rempelo ati bebekayam sebungkus ya [SEP] noted kak bakso ayam goreng 5 porsi 65rb sama rempelo ati bebekayam sebungkus porsi 32k, total rp 97.000",bakso ayam goreng & rempelo ati bebekayam,5 & sebungkus,-1,4
mbak order nasi putih anget aja 9 ya kak [SEP] nasi putih rp40rb ya kak jadi 40.000,nasi putih,9,40000,2
bg bakmi goreng kari pedes mampus 1 dong kak [SEP] oke noted,bakmi goreng kari,1,-1,1
min order chicken chili mayo pedes mampus 10 dong kak [SEP] baik kak chicken chili mayo rp52rb satuan totalnya 52 ribu,chicken chili mayo,10,52000,2
nasi kebuli 9 bungkus ya [SEP] noted kak nasi kebuli 21 ribu per porsi totalnya rp21rb,nasi kebuli,9,21000,1
"kwetiau siram segelas bungkus dan 7 choco taro ice nih [SEP] noted kak kwetiau siram segelas porsi rp17rb sama choco taro ice 7 porsi 63rb, total 80rb",kwetiau siram & choco taro ice,segelas & 7,-1,4
"order 6 mie tiaw goreng udangtelor, terus bihun goreng nya 6 dong kak [SEP] siap kak, mie tiaw goreng udangtelor 52.000 dan bihun goreng 40 ribu, jadi total 92.000 ya",mie tiaw goreng udangtelor & bihun goreng,6 & 6,-1,4
bang 9 es jeruk peras pedas sedang ya [SEP] siap kak,es jeruk peras,9,-1,2
mas bisa order sebungkus nasi putih pedas sedang ya kak [SEP] shap kak nasi putih rp 58.000 per porsi total 58.000 ya,nasi putih,sebungkus,58000,3
kk sei ayam raja rempah  tiga piring ya [SEP] oke kak pesanannya masuk ya,sei ayam raja rempah,tiga piring,-1,1
bu order nasi karage omahan sambal merah esnya dikit aja setengah dong kak [SEP] oke noted,nasi karage omahan sambal merah,setengah,-1,2
kak mau pesen setengah lychee tea anget aja dong [SEP] oke kak pesanannya masuk ya,lychee tea,setengah,-1,1
"brownies tiramisu setengah bungkus dan 4 cake combinasi besar dong kak [SEP] oke kak brownies tiramisu setengah dan cake combinasi besar 4, totalnya rp103rb",brownies tiramisu & cake combinasi besar,setengah & 4,-1,4
beli 6 es milo cao jumbo anget aja kak [SEP] siap es milo cao jumbo rp5rb totalnya 5.000 kak,es milo cao jumbo,6,5000,2
pak pesen nadi goreng suwir pedes mampus yang harganya 32rb 3 porsi kak [SEP] oke kak nadi goreng suwir harganya 32rb totalnya 32k,nadi goreng suwir,3,32000,2
7 mie kane mozarella dibungkus [SEP] siap mie kane mozarella 61rb totalnya 61.000 kak,mie kane mozarella,7,61000,1
minta tiga piring cake meses premium level dewa [SEP] siap cake meses premium 59rb totalnya 59rb kak,cake meses premium,tiga piring,59000,1
"mbak pesen seporsi roti tawar susu keju dan 10 terong penyet dong kak [SEP] oke kak roti tawar susu keju seporsi dan terong penyet 10, totalnya 68k",roti tawar susu keju & terong penyet,seporsi & 10,-1,4
pesen es coklat nya segelas porsi dong [SEP] oke es coklat harga 40k total 40.000 ya kak,es coklat,segelas,40000,1
"pesan 7 nasi penyet ayam sambal pencit tiga piring es arbei dong kak [SEP] siap kak, nasi penyet ayam sambal pencit 72 ribu dan es arbei 67 ribu, jadi total 139 ribu ya",nasi penyet ayam sambal pencit & es arbei,7 & tiga piring,-1,4
kak 9 nasi goreng sate ayam esnya dikit aja ya [SEP] oke noted,nasi goreng sate ayam,9,-1,3
pesen nasi telor omahan sambal matah nya sebotol porsi ya [SEP] siap kak nasi telor omahan sambal matah 37 ribu per porsi total 37 ribu ya,nasi telor omahan sambal matah,sebotol,37000,2
pesen nasi goreng ayam lada hitam nya 1 porsi ya [SEP] baik kak nasi goreng ayam lada hitam 61.000 satuan totalnya 61rb,nasi goreng ayam lada hitam,1,61000,1
pesan dua dimsum ayam original esnya dikit aja kak [SEP] oke kak dimsum ayam original harganya rp 34.000 totalnya 34.000,dimsum ayam original,dua,34000,1
"pak nasi nila penyet sebungkus bungkus, beneran 48.000 kan ya kak [SEP] oke kak nasi nila penyet harganya 48.000 totalnya rp 48.000",nasi nila penyet,sebungkus,48000,2
mbak segelas nasi telur pedas wangi esnya dikit aja dong kak [SEP] baik kak nasi telur pedas wangi rp37rb satuan totalnya 37k,nasi telur pedas wangi,segelas,37000,1
mau 7 cake meses premium pedas sedang budget 21rb dong [SEP] oke kak cake meses premium harganya 21rb totalnya 21.000,cake meses premium,7,21000,1
min nasi tenggiri gulai  4 dong kak [SEP] baik kak,nasi tenggiri gulai,4,-1,1
4 mie ayambakso level dewa ya [SEP] noted kak mie ayambakso rp 65.000 per porsi totalnya 65rb,mie ayambakso,4,65000,3
bang order es marjan cocopandan esnya dikit aja sebotol kak [SEP] oke es marjan cocopandan harga rp 36.000 total rp 36.000 ya kak,es marjan cocopandan,sebotol,36000,3
bu order brownies almond esnya dikit aja 5 ya kak [SEP] brownies almond 54.000 ya kak jadi 54.000,brownies almond,5,54000,1
kak mau order 6 nasi penyet lele gak pake bawang kak [SEP] nasi penyet lele 15 rebu ya kak jadi 15.000,nasi penyet lele,6,15000,3
kak mau pesen setengah nasi telur dadar penyet  dong [SEP] oke siap kak,nasi telur dadar penyet,setengah,-1,3
"pak pesen seporsi kue pancong meses susu seloyang dan setengah nasi pecel onclang dong [SEP] baik kak, seporsi kue pancong meses susu seloyang (41 ribu) + setengah nasi pecel onclang (rp49rb) = rp90rb ya",kue pancong meses susu seloyang & nasi pecel onclang,seporsi & setengah,-1,4
mau 1 es kopi susu pandan medium pedes mampus ya kak [SEP] siap es kopi susu pandan medium rp 57.000 totalnya rp 57.000 kak,es kopi susu pandan medium,1,57000,1
kak pesen soy garlic kchicken bowl gak pake bawang yang harganya 53rb segelas porsi dong [SEP] oke kak soy garlic kchicken bowl harganya 53rb totalnya 53k,soy garlic kchicken bowl,segelas,53000,2
"mbak pesen 9 es pelangi dan 9 ayam penyet jumbo sambel pecaknasi kak [SEP] oke kak es pelangi 9 dan ayam penyet jumbo sambel pecaknasi 9, totalnya rp 79.000",es pelangi & ayam penyet jumbo sambel pecaknasi,9 & 9,-1,4
min mau pesen 6 istimewa telor ayam sosis pedas sedang [SEP] istimewa telor ayam sosis 38.000 ya kak jadi 38k,istimewa telor ayam sosis,6,38000,1
kak mau pesen segelas pisang bakar coklat keju susu esnya dikit aja nih [SEP] baik kak,pisang bakar coklat keju susu,segelas,-1,2
"pesan 5 boba coklat blackforest 5 rempelo ati bebekayam ya [SEP] oke kak boba coklat blackforest 5 dan rempelo ati bebekayam 5, totalnya 87rb",boba coklat blackforest & rempelo ati bebekayam,5 & 5,-1,4
"pesan sebungkus indomie rendang kribo 4 kebab ayam besar ya [SEP] baik kak, sebungkus indomie rendang kribo (52k) + 4 kebab ayam besar (rp 33.000) = rp 85.000 ya",indomie rendang kribo & kebab ayam besar,sebungkus & 4,-1,4
pesen mie aceh udang cumi pedes mampus yang harganya 34k sebungkus porsi [SEP] oke mie aceh udang cumi harga 34k total 34rb ya kak,mie aceh udang cumi,sebungkus,34000,1
pesan tiga piring chicken steak gak pake bawang nih [SEP] baik kak,chicken steak,tiga piring,-1,3
mau sebotol nasi goreng sosis telur pedas sedang [SEP] noted kak nasi goreng sosis telur 16rb per porsi totalnya rp 16.000,nasi goreng sosis telur,sebotol,16000,1
segelas nasi ayam goreng ireng dibungkus dong [SEP] nasi ayam goreng ireng 10 ribu ya kak jadi rp 10.000,nasi ayam goreng ireng,segelas,10000,2
minta dua iga bakar penyet  nih [SEP] baik kak iga bakar penyet rp 52.000 satuan totalnya rp 52.000,iga bakar penyet,dua,52000,1
kak bisa pesan segelas bakwan penyet makan sini kak [SEP] siap bakwan penyet 10.000 totalnya 10k kak,bakwan penyet,segelas,10000,1
6 brownies banana bread loaf level dewa dong kak [SEP] oke noted,brownies banana bread loaf,6,-1,3
pesan setengah teh dingin nih [SEP] oke teh dingin hargs rp 21.000 ttl 21k ya kak,teh dingin,setengah,21000,3
nasi sop daging sebotol bungkus ya bu [SEP] nasi sop daging 18k ya kak jadi 18rb,nasi sop daging,sebotol,18000,1
"pesen 6 nasi goreng spesial dan 10 lemon smoothies kak [SEP] noted kak nasi goreng spesial 6 porsi 44rb sama lemon smoothies 10 porsi 33 ribu, total 77rb",nasi goreng spesial & lemon smoothies,6 & 10,-1,4
"bg pesen 2 bakmie sedap siantar dan setengah nasi udang saos tiram dong [SEP] siap kak, bakmie sedap siantar 23 ribu dan nasi udang saos tiram rp 13.000, jadi total rp36rb ya",bakmie sedap siantar & nasi udang saos tiram,2 & setengah,-1,4
mau es pelangi jumlahnya satu kak [SEP] baik kak,es pelangi,satu,-1,3
pesen bakso aci telor nya 9 porsi dong kak [SEP] oke bakso aci telor harga 28k total rp 28.000 ya kak,bakso aci telor,9,28000,2
"order 3 ayam rica rica, terus nasi penyetan ikan asap nya sebungkus dong kak [SEP] siap kak, ayam rica rica 66.000 dan nasi penyetan ikan asap 65rb, jadi total rp131rb ya",ayam rica rica & nasi penyetan ikan asap,3 & sebungkus,-1,4
pesan 5 kopi susu kekinian pedas sedang ya,kopi susu kekinian,5,-1,1
pesan 5 es susu melon gak pake bawang ya [SEP] baik kak es susu melon 19 ribu satuan totalnya 19 ribu,es susu melon,5,19000,1
pak 6 brownies panggang almond pedes mampus kak [SEP] noted kak brownies panggang almond rp 70.000 per porsi totalnya 70k,brownies panggang almond,6,70000,2
pesan 2 takoyaki bakso esnya dikit aja kak [SEP] noted kak ditunggu ya,takoyaki bakso,2,-1,2
bang sebungkus mie super mozza gak pake bawang ya [SEP] siap kak mie super mozza rp 22.000 per porsi total rp22rb ya,mie super mozza,sebungkus,22000,1
min order chicken steak gak pake bawang satu ya [SEP] siap kak chicken steak 44k per porsi total rp44rb ya,chicken steak,satu,44000,3
boleh pesan 1 bakwan siram bumbu pecaljus pedes mampus [SEP] baik kak bakwan siram bumbu pecaljus 6rb satuan totalnya 6 ribu,bakwan siram bumbu pecaljus,1,6000,2
kk seporsi nasi goreng spesial pedes mampus dong kak [SEP] oke nasi goreng spesial harga 45.000 total rp 45.000 ya kak,nasi goreng spesial,seporsi,45000,2
minta segelas mie goreng dprapatan makan sini dong kak [SEP] baik kak,mie goreng dprapatan,segelas,-1,2
minta sebotol empal tempe penyet level dewa dong kak [SEP] baik kak empal tempe penyet rp 48.000 satuan totalnya rp48rb,empal tempe penyet,sebotol,48000,2
pak order ayam katsu  sebungkus dong kak [SEP] oke noted,ayam katsu,sebungkus,-1,3
pesen nasi goreng aceh nya 7 porsi kak [SEP] oke nasi goreng aceh harga 30k total rp 30.000 ya kak,nasi goreng aceh,7,30000,1
"kk mau segelas nasi ayam bakar omahan sama dua penyetan lele nasi nih [SEP] siap kak, nasi ayam bakar omahan rp 26.000 dan penyetan lele nasi 43.000, jadi total rp 69.000 ya",nasi ayam bakar omahan & penyetan lele nasi,segelas & dua,-1,4
beli 4 crispy chicken sayap ol pedes mampus kak [SEP] noted kak crispy chicken sayap ol rp 64.000 per porsi totalnya 64k,crispy chicken sayap ol,4,64000,1
